Open,High,Low,Close,Adj Close,Volume,Company,Date,Direction,description,Compound,Negative,Neutral,Positive
1111.849976,1123.849976,1105.849976,1116.849976,1116.849976,216096,39,28-08-2023,0,Sun Pharma to increase R&D spending in specialty products: MD Dilip Shanghvi  Moneycontrol,0.3182,0,0.839,0.161
1123.550049,1125,1106.449951,1111.25,1111.25,26902,39,29-08-2023,0,"Torrent Pharma, Cipla, Sun Pharma Retain Buy From HSBC On U.S. Demand  BQ Prime",-0.128,0.103,0.897,0
1111.050049,1116.800049,1101.550049,1112.25,1112.25,45762,39,31-08-2023,0,Generic drugmakers start shipping copies of Takeda's ADHD drug ...  Reuters,0,0,1,0
1112.25,1117.449951,1105.400024,1108.5,1108.5,358264,39,01-09-2023,0,Sun Pharmaceutical Industries (NSE:SUNPHARMA) Price Target ...  Nasdaq,0,0,1,0
1110.050049,1112.699951,1102,1108.650024,1108.650024,24436,39,04-09-2023,1,Sun Pharma moves Madras High Court challenging a 1998 G.O. declaring places within 5 km radius from Vedanthangal lake also to be a sanctuary  The Hindu,0.1531,0,0.932,0.068
1133.150024,1138,1128.300049,1130.650024,1130.650024,169347,39,08-09-2023,0,"Sun Pharmaceutical Industries Stocks Updates: Sun Pharma's Stock Sees Minor Decline of 0.2% Today, 1-Week...  Economic Times",0,0,1,0
1127.150024,1139.349976,1125.550049,1137.099976,1137.099976,36836,39,11-09-2023,0,"Sun Pharmaceutical Industries rises Monday, still underperforms market  MarketWatch",0,0,1,0
1144.949951,1154,1137.099976,1145.150024,1145.150024,207256,39,12-09-2023,1,"Sun Pharmaceutical Industries Limited's (NSE:SUNPHARMA) largest shareholders are private companies with 44% ownership, institutions own 26%  Simply Wall St",0,0,1,0
1148.25,1151,1138.300049,1143.699951,1143.699951,83052,39,14-09-2023,0,Sun Pharma partners with Pharmazz Inc. for stroke treatment  BusinessLine,0,0,1,0
1146.199951,1153.550049,1145,1149.800049,1149.800049,98115,39,15-09-2023,0,"LIC sells 2% shares in Sun Pharma, stake now at 3.012%  Moneycontrol",0.296,0,0.833,0.167
1147.599976,1156,1142.949951,1152.800049,1152.800049,75724,39,20-09-2023,1,"Cipla, Sun Pharma among top pharma picks for Motilal Oswal as US sales to help boost growth | Mint  Mint",0.8316,0,0.605,0.395
1150.400024,1157.099976,1141.400024,1146,1146,24879,39,21-09-2023,0,Sun Pharmaceutical Industries outperforms competitors despite losses on the day  MarketWatch,0.3089,0,0.816,0.184
1125.849976,1146.150024,1124.5,1140.099976,1140.099976,29082,39,27-09-2023,0,Cipla in advanced talks with 2 groups | Mint  Mint,0.25,0,0.778,0.222
1148,1167,1135.5,1159.099976,1159.099976,106658,39,29-09-2023,0,Sun Pharma to buyout local partner in Mexican arm  ETHealthWorld,0,0,1,0
1139.949951,1139.949951,1113.050049,1121.75,1121.75,82073,39,04-10-2023,0,Risk Adjusted Net Present Value: What is the current valuation of ...  Pharmaceutical Technology,0.0772,0.127,0.727,0.145
1127.650024,1128,1112,1119.900024,1119.900024,17472,39,05-10-2023,0,FDA has accepted NDA for dermatological drug Deuruxolitinib: Sun Pharma  Business Standard,0.2732,0,0.84,0.16
1126.050049,1130.800049,1123.300049,1126.900024,1126.900024,94425,39,06-10-2023,0,"Stocks To Watch Today: TCS, Tata Motors, Sun Pharma, Vedanta ...  Goodreturns",0,0,1,0
1126.449951,1134.099976,1122.800049,1128.599976,1128.599976,27400,39,11-10-2023,0,"Israel-Hamas war: Adani Ports, Sun Pharma, TCS among Indian firms with Israel exposure  Business Today",-0.5994,0.218,0.782,0
1129.75,1147.449951,1121.75,1145.599976,1145.599976,187482,39,13-10-2023,0,"Sun Pharmaceutical Industries rises Friday, outperforms market  MarketWatch",0,0,1,0
1144.699951,1147.25,1134,1134.900024,1134.900024,28229,39,16-10-2023,0,"Courting Cipla: Why giants like Blackstone, Torrent Pharma and Dr Reddy's want to buy the pharma major  Business Today",0.4215,0,0.817,0.183
1137.300049,1161.75,1134,1152.550049,1152.550049,44013,39,18-10-2023,1,"Sensex, Nifty Fell The Most In Two Weeks As HDFC Bank, Reliance Drag: Market Wrap  BQ Prime",0.2023,0.097,0.765,0.138
1149.75,1149.849976,1135,1140.300049,1140.300049,14521,39,19-10-2023,0,Sun Pharmaceutical Industries underperforms Thursday when compared to competitors  MarketWatch,0,0,1,0
770.450012,775,765.599976,771.200012,771.200012,14977,41,24-10-2022,0,Tata Consumer Products ends bid for Coffee Day vending business  Vending Times,0,0,1,0
804.5,811.950012,802.900024,804.900024,804.900024,107812,41,29-11-2022,0,Tata Consumer Bets On Innovation To Enhance Margin  BQ Prime,0.3818,0,0.776,0.224
744.900024,744.900024,730.950012,739.650024,739.650024,37091,41,25-01-2023,0,"Tata Consumer Products Ltd Share Price Today, TATACONSUM ...  Business Today",0.296,0,0.82,0.18
739.799988,745.5,726,735.400024,735.400024,30224,41,27-01-2023,0,What A Bisleri Buyout Would Mean For Tata Consumer  BQ Prime,0,0,1,0
740.799988,742.5,733,737.049988,737.049988,17847,41,02-02-2023,0,"India's Tata Consumer beats Q3 profit view on price hikes, brand sales  Reuters",0.4404,0,0.805,0.195
732,732,721.150024,724.200012,724.200012,25504,41,08-02-2023,0,"Tata Steel, Tata Power & Tata Consumer Products: Analyst views on these 3 Tata group stocks  Business Today",0,0,1,0
726.049988,734.049988,719.700012,722,722,182148,41,22-02-2023,0,Tata Consumer will look beyond F&B into other FMCG segments ...  ETCFO.com,0,0,1,0
685.549988,696.299988,685,693.75,693.75,50318,41,16-03-2023,0,"Tata Consumer Products to focus on health & wellness, convenience, premiumisation  BusinessLine",0.4404,0,0.775,0.225
695.549988,708.900024,694.650024,706.099976,706.099976,24543,41,17-03-2023,0,India's Tata Consumer drops acquisition talks with Bisleri  Reuters,0,0,1,0
691.049988,702.950012,691.049988,697.599976,697.599976,17789,41,29-03-2023,0,Tata Consumer Products Limited (NSE:TATACONSUM) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?  Simply Wall St,0.3291,0.053,0.844,0.103
700.099976,705.25,697.049988,700.049988,700.049988,20856,41,21-04-2023,0,"This Tata Group stock has slowed down in five years; buy, sell or hold?  Business Today",0,0,1,0
735.099976,737.700012,728.700012,734.299988,734.299988,56958,41,25-04-2023,0,"Tata Consumer Products declares final dividend of 845%, scrip ended on a green note | Mint  Mint",0,0,1,0
737.5,748.5,724.25,746.349976,746.349976,108481,41,26-04-2023,1,"We will continue to deliver double-digit growth: Sunil D'Souza, Tata Consumer Products  Economic Times",0.3818,0,0.833,0.167
785.049988,789.650024,784.450012,786,786,15121,41,16-05-2023,0,Tata Consumer Products to delist GDRs from June 23  BusinessLine,0,0,1,0
765.049988,774.349976,765.049988,770.900024,770.900024,12628,41,24-05-2023,0,Tata Consumer to focus on 5 key levers; to take inorganic route whenever necessary  The Economic Times,0,0,1,0
791.299988,794.400024,783.650024,791.700012,791.700012,17518,41,06-06-2023,1,Tata Consumer to enter new categories | Mint  Mint,0,0,1,0
823.150024,824.700012,805.25,807.299988,807.299988,43602,41,08-06-2023,0,Tata Consumer’s NourishCo to expand functional beverages portfolio  BusinessLine,0.3182,0,0.777,0.223
822,864.799988,816.400024,862.450012,862.450012,264728,41,14-06-2023,1,Tata Consumer Products shares hit 52-week high; should you buy this stock or wait? | Mint  Mint,0.296,0,0.872,0.128
856,865.5,847.299988,858.75,858.75,26390,41,20-06-2023,0,Buy Tata Consumer Products; target of Rs 1010: Sharekhan  Moneycontrol,0,0,1,0
860.049988,867.900024,852.450012,853.450012,853.450012,27576,41,27-06-2023,0,Heres Why Citi Initiated Coverage On Tata Consumer With Buy  BQ Prime,0,0,1,0
852.200012,860.099976,849.400024,852.599976,852.599976,33284,41,17-07-2023,0,Rs 259 to Rs 851 in five years: Can this Tata Group stock rally further?  Business Today,0,0,1,0
860,864,854.849976,859.549988,859.549988,29983,41,19-07-2023,0,India's Tata Coffee reports Q1 profit rise on improved net sales  Reuters,0.7184,0,0.625,0.375
873,883.849976,869.799988,874.099976,874.099976,63871,41,26-07-2023,1,India's Tata Consumer posts Q1 profit miss on higher expenses  Reuters,0.3182,0.119,0.667,0.215
851,860.450012,842.099976,858.900024,858.900024,57270,41,28-07-2023,0,Tata Consumer Products: Food business to drive growth in the longer term  Moneycontrol,0.3818,0,0.822,0.178
835.049988,841.75,832.799988,835.150024,835.150024,86326,41,03-08-2023,0,Tata Consumer Products Enters Kashmiri Saffron Segment with Premium Grade 1 Saffron under its Himalayan...  Moneycontrol,0,0,1,0
835.200012,842.5,832.099976,834.799988,834.799988,13108,41,04-08-2023,0,"Tata Consumer, ITC Eye Stake In Fabindia-Backed Organic India ...  Benzinga India",0,0,1,0
835.099976,840.5,829.200012,837.849976,837.849976,297364,41,07-08-2023,0,Tata Consumer Products forays into cold pressed oils category  afaqs!,0,0,1,0
840.599976,845,834.049988,838.849976,838.849976,21246,41,16-08-2023,0,How Tata Consumer's Sunil D'Souza put product launches on steroids  The Ken,0,0,1,0
836.099976,848.450012,835.549988,842.650024,842.650024,18261,41,18-08-2023,1,"Stocks to buy: Tata Consumer, United Spirits, Natco Pharma among analysts top picks today  Zee Business",0.5574,0,0.753,0.247
842.700012,849.400024,840.5,848.549988,848.549988,31879,41,21-08-2023,0,Neverland and Tata launch millet-based muesli brand  CampaignLive,0,0,1,0
851.950012,851.950012,829.349976,834.900024,834.900024,32472,41,31-08-2023,0,"Tata Consumer Eyes Direct Supply In 20 Lakh Outlets, Strengthens Rural Game  BQ Prime",0.4588,0,0.812,0.188
831.049988,847,831.049988,844.150024,844.150024,44968,41,01-09-2023,1,Tata Soulfull to expand new product offering in Tamil Nadu  BusinessLine,0.3182,0,0.813,0.187
843.099976,883,843.099976,879.900024,879.900024,97632,41,06-09-2023,0,"Exclusive: India's Tata seeks control of Haldiram's, snack maker ...  Reuters",0.128,0,0.87,0.13
865.900024,867,853.849976,858.400024,858.400024,190201,41,07-09-2023,0,"Stocks To Watch: TCS, Jio, RIL, Adani Total Gas, Lupin, REC, Tata Consumer Products, 360 One Wam, Biocon  BQ Prime",0,0,1,0
862.5,863.849976,851.950012,852.650024,852.650024,47493,41,08-09-2023,0,Tata Consumer enters UK cereal market | Mint  Mint,0,0,1,0
854.099976,864.599976,854.099976,862.200012,862.200012,36841,41,11-09-2023,0,Tata Consumer 'narrows its universe'; identifies 5 core areas for launches  Business Standard,0,0,1,0
868.950012,891.150024,859.549988,889.049988,889.049988,107860,41,13-09-2023,1,"Metropolis, Tata Consumer | Top stock recommendations for today  CNBCTV18",0.2023,0,0.816,0.184
899,899,881,884.450012,884.450012,60501,41,14-09-2023,1,3 Tata Group Stocks Clocks Fresh 52-Week-High Today: What Chart Pattern Says?  Goodreturns,0.3182,0,0.827,0.173
869.5,874,861.700012,871.150024,871.150024,16912,41,21-09-2023,1,"Tata Consumer Products in pole position to win Rs 5,500-cr race for Capital Foods  Moneycontrol",0.5859,0,0.787,0.213
882,905.400024,870.799988,901.400024,901.400024,77348,41,25-09-2023,0,HUL & Tata Consumer: Here's what Akshay Bhagwat of JM Financial says on these 2 FMCG stocks  Business Today,0,0,1,0
905.049988,909.799988,892.25,895.599976,895.599976,161798,41,26-09-2023,0,"Tata Consumer, BoB, Titan & Delta Corp: Here's what Sudeep Shah of SBI Securities says on these stocks  Business Today",0.296,0,0.891,0.109
897.849976,897.849976,870.900024,877.599976,877.599976,33874,41,28-09-2023,0,"Tata Consumer Products Strengthens its RTD Portfolio with 'Say Never' Energy Drink, Marking Entry into the Energy Drink Category  Business Standard",0.0956,0.147,0.731,0.122
880.299988,885.950012,873.299988,876.75,876.75,46000,41,29-09-2023,0,Tata Consumer Products targets non-southern coffee market potential  BusinessLine,0,0,1,0
866.049988,869.799988,855,864.450012,864.450012,71121,41,04-10-2023,1,"Tata Consumer says more price hikes likely in food biz, but measured and spread across the portfolio  CNBCTV18",0,0,1,0
861.900024,877,861.900024,874.5,874.5,22637,41,06-10-2023,0,"FINAL TRADE: Sensex gains 364 pts; Nifty settles at 19,653.5 post-RBI policy decision  Zee Business",0.6249,0,0.718,0.282
887.950012,892.299988,882,888.549988,888.549988,30093,41,10-10-2023,0,Change Agent At Tata Consumer  Fortune India,0,0,1,0
891,917.700012,888.299988,913.349976,913.349976,138391,41,13-10-2023,0,Q2 results preview: Consumer goods makers likely to clock single-digit revenue growth; heres what else to e...  Zee Business,0.3818,0,0.874,0.126
915.150024,916.5,905.400024,907.849976,907.849976,72597,41,16-10-2023,0,"Chartist Talks | Nifty IT may push banking index behind to lead market upside, says this Elliott wave...  Moneycontrol",0.4019,0,0.863,0.137
913.900024,928,905.650024,907.75,907.75,63090,41,17-10-2023,0,Branded teas seeing single-digit recovery; not yet out of woods: Puneet Das of Tata Group  The Hindu,0.0772,0,0.925,0.075
914.950012,914.950012,892.700012,896,896,37464,41,18-10-2023,0,"Tata Consumer share price Today Live Updates : Tata Consumer closed today at ₹801.15, up 0.07% from yesterday's ₹800.6 | Mint  Mint",0.296,0,0.896,0.104
895.700012,900.200012,878.950012,894.799988,894.799988,58904,41,19-10-2023,1,India's Tata Coffee posts strong Q2 pre-tax profit on lower costs ...  Reuters,0.6124,0.12,0.543,0.337
893.950012,902.049988,889,899.25,899.25,18537,41,20-10-2023,0,Bombay Burmah Trading Corporation locked in 20% upper circuit: Heres why  Zee Business,0,0,1,0
415.549988,419.950012,413.549988,418.049988,418.049988,1476595,42,11-01-2023,0,"Tata Motors looks to expand electric car portfolio, add pricier models  Reuters",0.3182,0,0.827,0.173
406.5,411,405.049988,408.450012,408.450012,362823,42,23-01-2023,0,"Tata Motors confirms delisting from NYSE, termination of ADS programme | Mint  Mint",0,0,1,0
445.549988,450.75,442.399994,445.450012,445.450012,439224,42,03-02-2023,0,"Tata considers Spain, Britain for European EV battery plant - source  Reuters",0,0,1,0
435.600006,442.25,435.600006,439.899994,439.899994,225894,42,17-02-2023,0,Tata Motors goes all-out to defend EV lead in India  Nikkei Asia,0,0,1,0
441.450012,445.200012,436.5,442.850006,442.850006,320138,42,20-02-2023,0,and Uber sign an MOU for XPRES-T EVs | Tata Motors Limited  Tata Motors,-0.2263,0.137,0.863,0
436,436,428.5,429.5,429.5,572896,42,22-02-2023,0,India's Tata Motors in talks to raise $1 bln via stake sale in EV ...  Reuters,0,0,1,0
438.299988,442,431.350006,432.200012,432.200012,521478,42,09-03-2023,0,"India's Tata Technologies, a unit of Tata Motors, files for IPO  Reuters",0,0,1,0
415,418.350006,413.850006,416.049988,416.049988,226272,42,22-03-2023,0,receives an order for 1000 XPRES T EVs from OHM E Logistics Pvt ...  Tata Motors,0,0,1,0
450.049988,473.100006,450.049988,461.049988,461.049988,2059522,42,10-04-2023,1,India's Tata Motors jumps to a 7-month high on strong Q4 JLR sales  Reuters,0.5106,0,0.784,0.216
501.149994,512.650024,501.149994,503.549988,503.549988,1024419,42,09-05-2023,1,Tata Technologies IPO effect: Tata Motors share price jumps 25% in two months. Experts see more upside | Mint  Mint,0.296,0,0.891,0.109
514,520.400024,510.149994,515.650024,515.650024,2013400,42,12-05-2023,1,Tata Motors posts record rev; sets first dividend in 7 yrs  Reuters,0,0,1,0
536.599976,541.099976,532.799988,535.75,535.75,952306,42,02-06-2023,0,India's Tata Group signs $1.6 billion EV battery plant deal  Reuters,0,0,1,0
538.049988,548.650024,538,546.450012,546.450012,787700,42,05-06-2023,0,"Tata Motors shares: Up 41% this year, can the Tata Group stock rise further?  Business Today",0.296,0,0.872,0.128
568.200012,571.200012,560.799988,561.799988,561.799988,539003,42,13-06-2023,0,Tata Motors to develop software to control its electric powertrains  BusinessLine,0,0,1,0
570.5,573.299988,564.349976,565.75,565.75,296851,42,19-06-2023,0,Car design must be a reflection of where it is from: Tata Motor’s Martin Uhlarik  Hindustan Times,0,0,1,0
565.75,584,562.400024,583.299988,583.299988,572894,42,20-06-2023,1,"Tata Motors shares surge 45% in YTD, Prabhudas Lilladher sees more upside; check details here | Mint  Mint",0.296,0,0.879,0.121
579.950012,589.950012,575.700012,586.700012,586.700012,810157,42,28-06-2023,1,Tata Motors share price hits 52-week high as Sebi approves Tata Tech IPO | Mint  Mint,0.5994,0,0.726,0.274
625,634.599976,617.5,618.450012,618.450012,2131852,42,10-07-2023,1,"Tata Motors becomes 16th most valued automaker, beats Kia Corporation m-cap | Mint  Mint",-0.2516,0.228,0.598,0.174
613.75,625.150024,610,620.450012,620.450012,1038206,42,19-07-2023,0,India's Tata chooses UK for $5 bln Jaguar Land Rover gigafactory  Reuters,0,0,1,0
621,631,617.25,625.799988,625.799988,728979,42,21-07-2023,0,Tata Motors Tackles Debt With Historic Tech Unit IPO  Global Finance,-0.3612,0.2,0.8,0
623,628.25,601.599976,618.099976,618.099976,1410506,42,10-08-2023,0,Tata Motors clears key step for mfg incentive | Mint  Mint,0.4215,0,0.678,0.322
620.900024,624.5,610.299988,611.700012,611.700012,689271,42,11-08-2023,0,Canalys Newsroom - Tata Motors takes 72% share in India's ...  Canalys,0.296,0,0.82,0.18
605.299988,621.150024,597.25,618.799988,618.799988,587907,42,16-08-2023,0,"Indian consumers are seeking aspirational, feature-rich SUVs, says Tata Motors HoM Vinay Pant  BusinessLine",0,0,1,0
611.400024,616.299988,593.5,605.450012,605.450012,1616061,42,25-08-2023,1,Tata Motors slips on reports new EV policy may offer tax cuts; FM says 'nothing before me'  CNBCTV18,-0.296,0.115,0.885,0
604.900024,610.549988,603,606.549988,606.549988,524651,42,29-08-2023,0,"India's Tata Motors, Mahindra gain certificates for production-linked ...  Reuters",0.5267,0,0.726,0.274
603.549988,614.799988,601.650024,611.200012,611.200012,1454215,42,01-09-2023,0,"Tata Motors registered total sales of 78,010 units in August 2023  Automotive World",0,0,1,0
609.049988,618.799988,608.299988,611.049988,611.049988,373652,42,05-09-2023,0,partners with Tata Power Renewable Energy Limited to develop a ...  Tata Motors,0.0516,0.136,0.714,0.15
616.349976,628.900024,614.150024,627.150024,627.150024,634517,42,08-09-2023,0,Tata Motors unveils 2023 Nexon EV facelift ahead of September 14 launch  Hindustan Times,0,0,1,0
